|title|language|certificate_no|certified_duration|type_of_film|producer_name|production_house|certificate_type|format|certificate_date|duration_in_seconds
1944|GIRKI|Kannada|DIL/3/33/2021-BAN|0 days 02:29:58|Theatrical|H Vishwanath|EDITH FILM FACTORY|A|1|2021-12-24|8998
1945|TOOTU MADIKE|Kannada|DIL/2/111/2021-BAN|0 days 02:09:04|Theatrical|Chandra Keerthi M|M/S SARVATA CINE GARAGE|UA|1|2021-12-28|7744
1946|SINDHOORA|Kannada|DIL/2/102/2021-BAN|0 days 01:36:22|Theatrical|Sachin Purohit|PUROHIT FILMS|UA|1|2021-12-28|5782
1947|BHOOTHAKALADADARBAR|Kannada|DIL/2/103/2021-BAN|0 days 02:06:05|Theatrical|Rathnamma K|SHREE VAJRALAYA MOVIES|UA|1|2021-12-28|7565
1948|GOODU|Kannada|DIL/1/20/2021-BAN|0 days 01:48:49|Theatrical|Manjunath B S|NOBEL PRODUCTIONS|U|1|2021-12-28|6529
1949|SAALA|Kannada|DIL/3/34/2021-BAN|0 days 02:14:23|Theatrical|Shalini Natesh S|M/s BANGARAGIRI PRODUCTIONS|A|1|2021-12-28|8063
1950|GRAMA PANCHAYATI|Kannada|DIL/2/104/2021-BAN|0 days 02:10:46|Theatrical|Ganganna G Ningaiah|M/s LAKSHMI MOVIES|UA|1|2021-12-28|7846
1951|THAYI KASTUR GANDHI|Kannada|DIL/1/21/2021-BAN|0 days 02:04:47|Theatrical|Geetha Bg|janamitra Movies|U|1|2021-12-28|7487
1952|BHAVACHITRA|Kannada|DIL/2/105/2021-BAN|0 days 02:26:05|Theatrical|Rathish Kumar B|M/S WOODCREEPERS|UA|1|2021-12-28|8765
1953|BANK LOAN|Kannada|DIL/2/107/2021-BAN|0 days 02:29:29|Theatrical|G W Pradeepkumarsoans|PRADEEP SAGAR MOVIES|UA|1|2021-12-28|8969
1954|INDIRA|Kannada|DIL/1/22/2021-BAN|0 days 01:40:08|Theatrical|Anita T R|ANITA BHAT CREATIONS|U|1|2021-12-28|6008
1955|SMASHANTI|Kannada|DIL/3/35/2021-BAN|0 days 02:03:39|Theatrical|Nagesh V|NGB ENTERPRISES|A|1|2021-12-28|7419
1956|CHITRALI|Kannada|DIL/2/108/2021-BAN|0 days 01:41:00|Theatrical|Harish H V|MGR Entertainers|UA|1|2021-12-28|6060
1957|NAMMA ARANYA PRADESHA|Kannada|DIL/1/24/2021-BAN|0 days 01:32:45|Theatrical|Puja Goyal|DREAMSCOPE THEATRE|U|1|2021-12-28|5565
1958|PAVADA PURUSHA ALLIPURA SRI MAHADEVA THATHA|Kannada|DIL/1/25/2021-BAN|0 days 02:22:02|Theatrical|Usha Omkar Swamy|M/S ROHIT FILMS|U|1|2021-12-28|8522
1959|SRI ALLAMA PRABHU|Kannada|DIL/1/26/2021-BAN|0 days 02:24:39|Theatrical|Madhavananda Shegunashi|Amara Jyothi Pictures|U|1|2021-12-28|8679
1960|DODDAHATTI BOREGOWDA|Kannada|DIL/2/109/2021-BAN|0 days 02:03:38|Theatrical|Lokesha K M|RAJARAJESHWARI COMBINES|UA|1|2021-12-28|7418
1961|JEEVAKE JEEVA|Kannada|DIL/2/110/2021-BAN|0 days 01:51:02|Theatrical|M Krishna Murthy|PRATHIBHA ENTERPRISES|UA|1|2021-12-28|6662
1962|YELLOW GANGS|Kannada|DIL/3/36/2021-BAN|0 days 02:16:19|Theatrical|Ravindra Parameshwarappa|Vibhinna Studios|A|1|2021-12-29|8179
1963|PUTTANA SWARGA|Kannada|DIL/1/28/2021-BAN|0 days 01:30:27|Theatrical|Shakunthala Gangadhar|RISING SUN MOVIE MAKERS|U|1|2021-12-29|5427
1964|MAARAYA|Kannada|DIL/2/112/2021-BAN|0 days 02:08:19|Theatrical|N G Sujatha|SHRI HONNADEVI GANGADHARESHWARA PRODUCTIONS|UA|1|2021-12-29|7699
1965|SHIRADI CROSS|Kannada|DIL/3/37/2021-BAN|0 days 01:48:00|Theatrical|Gajendra V S|SRI RANGA CREATIONS|A|1|2021-12-29|6480
1966|SCHOOL LOVE STORY|Kannada|DIL/3/38/2021-BAN|0 days 02:26:25|Theatrical|Chiranjeevi Naik P|CHIRANJEEVI CINE CREATIONS|A|1|2021-12-29|8785
1967|RUGNA|Kannada|DIL/2/113/2021-BAN|0 days 01:30:33|Theatrical|Venkatasubbu Cs|M/S AMRUTHA FILM CENTRE|UA|1|2021-12-29|5433
1968|NAMMOORIGONDU SCHOOL BEKU|Kannada|DIL/1/29/2021-BAN|0 days 01:30:19|Theatrical|Akshaya N Joshi|MATHRUSHREE PICTURES|U|1|2021-12-30|5419
1969|MANASAGIDE|Kannada|DIL/2/114/2021-BAN|0 days 02:11:03|Theatrical|S Chandrashekar|TEJAS CREATION|UA|1|2021-12-30|7863
1970|ANJAN|Kannada|DIL/3/39/2021-BAN|0 days 02:18:13|Theatrical|G W Pradeepkumarsoans|PRADEEP SAGAR MOVIES|A|1|2021-12-30|8293
1971|GUDDEBADU.|Kannada|DIL/2/115/2021-BAN|0 days 01:48:12|Theatrical|Geetha A|SRI GANGA FILM INTERNATIONAL|UA|1|2021-12-30|6492
1972|PHYSICS TEACHER|Kannada|DIL/1/30/2021-BAN|0 days 01:48:23|Theatrical|Sumukha S|PASSING SHOTS FILMS (OPC) PVT LTD|U|1|2021-12-30|6503
1973|SHOKIWALA|Kannada|DIL/2/116/2021-BAN|0 days 02:18:11|Theatrical|T R Chandrashekhara|M/S CRYSTAL PAARK CINEMAS|UA|1|2021-12-30|8291
1974|ROAD KING|Kannada|DIL/2/117/2021-BAN|0 days 01:41:02|Theatrical|Sm Mateenul Hussain|TREND SETTER PRODUCTIONS|UA|1|2021-12-30|6062
1975|CAKE|Kannada|DIL/1/31/2021-BAN|0 days 01:35:58|Theatrical|Parikshith K I|ISHWAR CREATIONS|U|1|2021-12-30|5758
